HEATLOAD
Time,Space heating (kW),Domestic hot water (kW),Heat Demand [kW],DNI,diffuse_radiation,global_radiation,T_amb,Electricity Demand [W],wind_speed,Timestamp
2022-09-04 02:30:00,8.81,1.1949999999999998,10.005,0,0.0,0.0,18.0,42777,0.6,2022-09-04 02:30:00
2022-09-04 02:45:00,9.56,1.1975,10.7575,0,0.0,0.0,18.0,44595,0.6,2022-09-04 02:45:00
2022-09-04 03:00:00,10.31,1.2,11.51,0,0.0,0.0,17.9,45632,0.3,2022-09-04 03:00:00
2022-09-04 03:15:00,10.2225,1.8325,12.055,0,0.0,0.0,17.9,39582,0.3,2022-09-04 03:15:00
2022-09-04 03:30:00,10.135000000000002,2.465,12.6,0,0.0,0.0,17.9,42548,0.3,2022-09-04 03:30:00
2022-09-04 03:45:00,10.0475,3.0975,13.145,0,0.0,0.0,17.9,45923,0.3,2022-09-04 03:45:00
2022-09-04 04:00:00,9.96,3.73,13.69,0,0.0,0.0,17.8,47330,0.3,2022-09-04 04:00:00
2022-09-04 04:15:00,11.19,5.6175,16.8075,0,0.0,0.0,17.8,47519,0.3,2022-09-04 04:15:00
2022-09-04 04:30:00,12.420000000000002,7.504999999999999,19.925,0,0.0,0.0,17.8,47905,0.3,2022-09-04 04:30:00
2022-09-04 04:45:00,13.65,9.3925,23.0425,0,0.0,0.0,17.8,47686,0.3,2022-09-04 04:45:00
2022-09-04 05:00:00,14.88,11.28,26.16,0,0.1,0.1,17.8,48055,0.3,2022-09-04 05:00:00
2022-09-04 05:15:00,15.56,16.765,32.325,0,0.1,0.1,17.8,48154,0.3,2022-09-04 05:15:00
2022-09-04 05:30:00,16.240000000000002,22.25,38.49,0,0.1,0.1,17.8,47661,0.3,2022-09-04 05:30:00
2022-09-04 05:45:00,16.92,27.735,44.655,0,0.1,0.1,17.8,47166,0.3,2022-09-04 05:45:00
2022-09-04 06:00:00,17.6,33.22,50.82,80.5,37.7,42.3,18.6,51833,0.4,2022-09-04 06:00:00
2022-09-04 06:15:00,15.4725,33.93,49.4025,80.5,37.9,42.5,18.6,52120,0.4,2022-09-04 06:15:00
2022-09-04 06:30:00,13.345,34.64,47.985,80.5,37.9,42.5,18.6,51556,0.4,2022-09-04 06:30:00
2022-09-04 06:45:00,11.2175,35.35,46.5675,80.5,37.9,42.5,18.6,41669,0.4,2022-09-04 06:45:00
2022-09-04 07:00:00,9.09,36.06,45.150000000000006,18.6,108.0,112.0,19.8,33299,0.3,2022-09-04 07:00:00
2022-09-04 07:15:00,7.755,34.585,42.34,18.6,108.0,113.0,19.8,33299,0.3,2022-09-04 07:15:00
2022-09-04 07:30:00,6.42,33.11,39.53,18.6,108.0,113.0,19.8,33299,0.3,2022-09-04 07:30:00
2022-09-04 07:45:00,5.085,31.635,36.72,18.6,108.0,113.0,19.8,33299,0.3,2022-09-04 07:45:00
2022-09-04 08:00:00,3.75,30.16,33.91,60.3,190.0,215.0,21.3,45907,0.4,2022-09-04 08:00:00
2022-09-04 08:15:00,3.6425,28.6975,32.34,60.3,190.0,215.0,21.3,45907,0.4,2022-09-04 08:15:00
2022-09-04 08:30:00,3.535,27.235,30.77,60.3,190.0,215.0,21.3,45907,0.4,2022-09-04 08:30:00
2022-09-04 08:45:00,3.4275,25.7725,29.2,60.3,190.0,215.0,21.3,45907,0.4,2022-09-04 08:45:00
2022-09-04 09:00:00,3.32,24.31,27.63,74.5,268.0,309.0,23.0,55697,0.5,2022-09-04 09:00:00
2022-09-04 09:15:00,3.27,23.6,26.87,74.5,269.0,309.0,23.0,55697,0.5,2022-09-04 09:15:00
2022-09-04 09:30:00,3.22,22.89,26.11,74.5,269.0,309.0,23.0,55697,0.5,2022-09-04 09:30:00
2022-09-04 09:45:00,3.17,22.18,25.35,74.5,269.0,309.0,23.0,55697,0.5,2022-09-04 09:45:00
2022-09-04 10:00:00,3.12,21.47,24.59,112,311.0,384.0,24.6,58951,1.1,2022-09-04 10:00:00
2022-09-04 10:15:00,3.1175,21.2125,24.33,112,311.0,384.0,24.6,58951,1.1,2022-09-04 10:15:00
2022-09-04 10:30:00,3.115,20.955,24.07,112,311.0,384.0,24.6,58951,1.1,2022-09-04 10:30:00
2022-09-04 10:45:00,3.1125,20.6975,23.81,112,311.0,384.0,24.6,58951,1.1,2022-09-04 10:45:00
2022-09-04 11:00:00,3.11,20.44,23.55,85,340.0,401.0,25.8,61195,1.9,2022-09-04 11:00:00
2022-09-04 11:15:00,3.0575,20.137500000000003,23.195000000000004,85,341.0,401.0,25.8,61195,1.9,2022-09-04 11:15:00
2022-09-04 11:30:00,3.005,19.835,22.84,85,341.0,401.0,25.8,61195,1.9,2022-09-04 11:30:00
2022-09-04 11:45:00,2.9525,19.5325,22.485,85,341.0,401.0,25.8,61195,1.9,2022-09-04 11:45:00
2022-09-04 12:00:00,2.9,19.23,22.13,27.5,304.0,324.0,26.1,82411,2.4,2022-09-04 12:00:00
2022-09-04 12:15:00,2.9425,19.2775,22.22,27.5,303.0,324.0,26.1,92039,2.4,2022-09-04 12:15:00
2022-09-04 12:30:00,2.985,19.325000000000003,22.31,27.5,303.0,324.0,26.1,94953,2.4,2022-09-04 12:30:00
2022-09-04 12:45:00,3.0275,19.3725,22.4,27.5,303.0,324.0,26.1,96122,2.4,2022-09-04 12:45:00
2022-09-04 13:00:00,3.07,19.42,22.49,8.4,224.0,230.0,26.3,94031,3.0,2022-09-04 13:00:00
2022-09-04 13:15:00,2.9875,18.76,21.7475,8.4,224.0,229.0,26.3,94012,3.0,2022-09-04 13:15:00
2022-09-04 13:30:00,2.905,18.1,21.005000000000003,8.4,224.0,229.0,26.3,93770,3.0,2022-09-04 13:30:00
2022-09-04 13:45:00,2.8225,17.44,20.262500000000003,8.4,224.0,229.0,26.3,93319,3.0,2022-09-04 13:45:00
2022-09-04 14:00:00,2.74,16.78,19.520000000000003,16.8,254.0,265.0,26.5,86662,2.8,2022-09-04 14:00:00
2022-09-04 14:15:00,2.765,16.5975,19.3625,16.8,255.0,265.0,26.5,86828,2.8,2022-09-04 14:15:00
2022-09-04 14:30:00,2.79,16.415,19.205,16.8,255.0,265.0,26.5,86349,2.8,2022-09-04 14:30:00
2022-09-04 14:45:00,2.815,16.2325,19.047500000000003,16.8,255.0,265.0,26.5,84590,2.8,2022-09-04 14:45:00
2022-09-04 15:00:00,2.84,16.05,18.89,12.3,209.0,216.0,26.4,53059,3.3,2022-09-04 15:00:00
2022-09-04 15:15:00,2.885,16.392500000000002,19.277500000000003,12.3,209.0,215.0,26.4,53059,3.3,2022-09-04 15:15:00
2022-09-04 15:30:00,2.93,16.735,19.665,12.3,209.0,215.0,26.4,53059,3.3,2022-09-04 15:30:00
2022-09-04 15:45:00,2.975,17.0775,20.0525,12.3,209.0,215.0,26.4,53059,3.3,2022-09-04 15:45:00
2022-09-04 16:00:00,3.02,17.42,20.44,0,128.0,128.0,25.9,51790,3.8,2022-09-04 16:00:00
2022-09-04 16:15:00,3.0875,18.6825,21.77,0,128.0,128.0,25.9,51790,3.8,2022-09-04 16:15:00
2022-09-04 16:30:00,3.155,19.945,23.1,0,128.0,128.0,25.9,51790,3.8,2022-09-04 16:30:00
2022-09-04 16:45:00,3.2225,21.2075,24.43,0,128.0,128.0,25.9,51790,3.8,2022-09-04 16:45:00
2022-09-04 17:00:00,3.29,22.47,25.76,0,63.1,63.1,25.1,53265,3.8,2022-09-04 17:00:00
2022-09-04 17:15:00,3.3375,22.9825,26.32,0,62.7,62.7,25.1,53265,3.8,2022-09-04 17:15:00
2022-09-04 17:30:00,3.385,23.495,26.879999999999995,0,62.7,62.7,25.1,53265,3.8,2022-09-04 17:30:00
2022-09-04 17:45:00,3.4325,24.0075,27.44,0,62.7,62.7,25.1,53265,3.8,2022-09-04 17:45:00
2022-09-04 18:00:00,3.48,24.52,28.0,0,5.2,5.2,24.1,59541,5.0,2022-09-04 18:00:00
2022-09-04 18:15:00,3.6225,26.86,30.4825,0,4.9,4.9,24.1,59541,5.0,2022-09-04 18:15:00
2022-09-04 18:30:00,3.765,29.200000000000003,32.965,0,4.9,4.9,24.1,59541,5.0,2022-09-04 18:30:00
2022-09-04 18:45:00,3.9075,31.540000000000003,35.447500000000005,0,4.9,4.9,24.1,59541,5.0,2022-09-04 18:45:00
2022-09-04 19:00:00,4.05,33.88,37.93,0,0.03,0.03,23.2,64503,4.1,2022-09-04 19:00:00
2022-09-04 19:15:00,4.047499999999999,34.035000000000004,38.0825,0,0.0,0.0,23.2,64503,4.1,2022-09-04 19:15:00
2022-09-04 19:30:00,4.045,34.19,38.235,0,0.0,0.0,23.2,64503,4.1,2022-09-04 19:30:00
2022-09-04 19:45:00,4.0425,34.345,38.3875,0,0.0,0.0,23.2,64503,4.1,2022-09-04 19:45:00
2022-09-04 20:00:00,4.04,34.5,38.54,0,0.0,0.0,22.2,74830,5.3,2022-09-04 20:00:00
2022-09-04 20:15:00,4.0375,34.615,38.6525,0,0.0,0.0,22.2,87106,5.3,2022-09-04 20:15:00
2022-09-04 20:30:00,4.035,34.730000000000004,38.765,0,0.0,0.0,22.2,90687,5.3,2022-09-04 20:30:00
2022-09-04 20:45:00,4.032500000000001,34.845,38.8775,0,0.0,0.0,22.2,92492,5.3,2022-09-04 20:45:00
2022-09-04 21:00:00,4.03,34.96,38.99,0,0.0,0.0,21.2,85515,5.0,2022-09-04 21:00:00
2022-09-04 21:15:00,3.3000000000000003,30.880000000000003,34.18,0,0.0,0.0,21.2,85510,5.0,2022-09-04 21:15:00
2022-09-04 21:30:00,2.5700000000000003,26.8,29.37,0,0.0,0.0,21.2,85309,5.0,2022-09-04 21:30:00
2022-09-04 21:45:00,1.8400000000000003,22.72,24.56,0,0.0,0.0,21.2,84842,5.0,2022-09-04 21:45:00
2022-09-04 22:00:00,1.11,18.64,19.75,0,0.0,0.0,20.3,82829,5.3,2022-09-04 22:00:00
2022-09-04 22:15:00,0.995,16.815,17.810000000000002,0,0.0,0.0,20.3,83006,5.3,2022-09-04 22:15:00
2022-09-04 22:30:00,0.8800000000000001,14.99,15.87,0,0.0,0.0,20.3,82468,5.3,2022-09-04 22:30:00
2022-09-04 22:45:00,0.765,13.165,13.93,0,0.0,0.0,20.3,82057,5.3,2022-09-04 22:45:00
2022-09-04 23:00:00,0.65,11.34,11.99,0,0.0,0.0,19.3,66801,3.3,2022-09-04 23:00:00
2022-09-04 23:15:00,0.4875,10.375,10.8625,0,0.0,0.0,19.3,44581,3.3,2022-09-04 23:15:00
2022-09-04 23:30:00,0.325,9.41,9.735,0,0.0,0.0,19.3,44581,3.3,2022-09-04 23:30:00
2022-09-04 23:45:00,0.1624999999999999,8.445,8.6075,0,0.0,0.0,19.3,44581,3.3,2022-09-04 23:45:00
2022-09-05 00:00:00,0.0,7.48,7.48,0,0.0,0.0,18.4,32138,2.1,2022-09-05 00:00:00
2022-09-05 00:15:00,0.0,6.635,6.635,0,0.0,0.0,18.4,32138,2.1,2022-09-05 00:15:00
2022-09-05 00:30:00,0.0,5.79,5.79,0,0.0,0.0,18.4,32138,2.1,2022-09-05 00:30:00
2022-09-05 00:45:00,0.0,4.945,4.945,0,0.0,0.0,18.4,32138,2.1,2022-09-05 00:45:00
2022-09-05 01:00:00,0.0,4.1,4.1,0,0.0,0.0,17.3,23908,1.6,2022-09-05 01:00:00
2022-09-05 01:15:00,0.0,3.3625,3.3625,0,0.0,0.0,17.3,23908,1.6,2022-09-05 01:15:00
2022-09-05 01:30:00,0.0,2.625,2.625,0,0.0,0.0,17.3,23908,1.6,2022-09-05 01:30:00
2022-09-05 01:45:00,0.0,1.8875,1.8875,0,0.0,0.0,17.3,23908,1.6,2022-09-05 01:45:00
2022-09-05 02:00:00,0.0,1.15,1.15,0,0.0,0.0,16.8,19542,1.4,2022-09-05 02:00:00
2022-09-05 02:15:00,0.0,1.1575,1.1575,0,0.0,0.0,16.8,19542,1.4,2022-09-05 02:15:00
2022-09-05 02:30:00,0.0,1.165,1.165,0,0.0,0.0,16.8,19542,1.4,2022-09-05 02:30:00
2022-09-05 02:45:00,0.0,1.1725,1.1725,0,0.0,0.0,16.8,19542,1.4,2022-09-05 02:45:00
2022-09-05 03:00:00,0.0,1.18,1.18,0,0.0,0.0,16.2,18152,1.7,2022-09-05 03:00:00
2022-09-05 03:15:00,0.0,1.9,1.9,0,0.0,0.0,16.2,18152,1.7,2022-09-05 03:15:00
2022-09-05 03:30:00,0.0,2.62,2.62,0,0.0,0.0,16.2,18152,1.7,2022-09-05 03:30:00
2022-09-05 03:45:00,0.0,3.34,3.34,0,0.0,0.0,16.2,18152,1.7,2022-09-05 03:45:00
2022-09-05 04:00:00,0.0,4.06,4.06,0,0.0,0.0,15.8,17928,2.4,2022-09-05 04:00:00
2022-09-05 04:15:00,0.0,6.015,6.015,0,0.0,0.0,15.8,17928,2.4,2022-09-05 04:15:00
2022-09-05 04:30:00,0.0,7.970000000000001,7.970000000000001,0,0.0,0.0,15.8,17928,2.4,2022-09-05 04:30:00
2022-09-05 04:45:00,0.0,9.925,9.925,0,0.0,0.0,15.8,17928,2.4,2022-09-05 04:45:00
2022-09-05 05:00:00,0.0,11.88,11.88,0,0.1,0.1,15.7,17498,1.7,2022-09-05 05:00:00
2022-09-05 05:15:00,0.0,17.310000000000002,17.310000000000002,0,0.1,0.1,15.7,17498,1.7,2022-09-05 05:15:00
2022-09-05 05:30:00,0.0,22.74,22.74,0,0.1,0.1,15.7,17498,1.7,2022-09-05 05:30:00
2022-09-05 05:45:00,0.0,28.17,28.17,0,0.1,0.1,15.7,17498,1.7,2022-09-05 05:45:00
2022-09-05 06:00:00,0.0,33.6,33.6,417,47.7,69.7,17.0,18412,1.1,2022-09-05 06:00:00
2022-09-05 06:15:00,0.0,33.5525,33.5525,417,48.0,70.1,17.0,18412,1.1,2022-09-05 06:15:00
2022-09-05 06:30:00,0.0,33.504999999999995,33.504999999999995,417,48.0,70.1,17.0,18412,1.1,2022-09-05 06:30:00
2022-09-05 06:45:00,0.0,33.4575,33.4575,417,48.0,70.1,17.0,18412,1.1,2022-09-05 06:45:00
2022-09-05 07:00:00,0.0,33.41,33.41,269,108.0,174.0,18.7,24930,1.7,2022-09-05 07:00:00
2022-09-05 07:15:00,0.0,32.6825,32.6825,269,108.0,175.0,18.7,24930,1.7,2022-09-05 07:15:00
2022-09-05 07:30:00,0.0,31.955,31.955,269,108.0,175.0,18.7,24930,1.7,2022-09-05 07:30:00
2022-09-05 07:45:00,0.0,31.2275,31.2275,269,108.0,175.0,18.7,24930,1.7,2022-09-05 07:45:00
2022-09-05 08:00:00,0.0,30.5,30.5,572,131.0,364.0,21.4,50155,1.4,2022-09-05 08:00:00
2022-09-05 08:15:00,0.0,29.3825,29.3825,572,131.0,365.0,21.4,64958,1.4,2022-09-05 08:15:00
2022-09-05 08:30:00,0.0,28.265,28.265,572,131.0,365.0,21.4,68549,1.4,2022-09-05 08:30:00
2022-09-05 08:45:00,0.0,27.1475,27.1475,572,131.0,365.0,21.4,70870,1.4,2022-09-05 08:45:00
2022-09-05 09:00:00,0.0,26.03,26.03,297,252.0,413.0,23.4,88298,2.4,2022-09-05 09:00:00
2022-09-05 09:15:00,0.0,25.005000000000003,25.005000000000003,297,252.0,413.0,23.4,88288,2.4,2022-09-05 09:15:00
2022-09-05 09:30:00,0.0,23.98,23.98,297,252.0,413.0,23.4,88087,2.4,2022-09-05 09:30:00
2022-09-05 09:45:00,0.0,22.955,22.955,297,252.0,413.0,23.4,87634,2.4,2022-09-05 09:45:00
2022-09-05 10:00:00,0.0,21.93,21.93,48.7,292.0,324.0,24.1,97181,1.9,2022-09-05 10:00:00
2022-09-05 10:15:00,0.0,21.37,21.37,48.7,292.0,323.0,24.1,97326,1.9,2022-09-05 10:15:00
2022-09-05 10:30:00,0.0,20.81,20.81,48.7,292.0,323.0,24.1,96828,1.9,2022-09-05 10:30:00
2022-09-05 10:45:00,0.0,20.25,20.25,48.7,292.0,323.0,24.1,96438,1.9,2022-09-05 10:45:00
2022-09-05 11:00:00,0.0,19.69,19.69,21.8,300.0,316.0,24.5,103574,3.5,2022-09-05 11:00:00
2022-09-05 11:15:00,0.0,19.3475,19.3475,21.8,300.0,316.0,24.5,98261,3.5,2022-09-05 11:15:00
2022-09-05 11:30:00,0.0,19.005000000000003,19.005000000000003,21.8,300.0,316.0,24.5,73777,3.5,2022-09-05 11:30:00
2022-09-05 11:45:00,0.0,18.6625,18.6625,21.8,300.0,316.0,24.5,73777,3.5,2022-09-05 11:45:00
2022-09-05 12:00:00,0.0,18.32,18.32,14.3,227.0,237.0,24.4,75113,3.5,2022-09-05 12:00:00
2022-09-05 12:15:00,0.0,18.16,18.16,14.3,226.0,237.0,24.4,75113,3.5,2022-09-05 12:15:00
2022-09-05 12:30:00,0.0,18.0,18.0,14.3,226.0,237.0,24.4,75113,3.5,2022-09-05 12:30:00
2022-09-05 12:45:00,0.0,17.84,17.84,14.3,226.0,237.0,24.4,75113,3.5,2022-09-05 12:45:00
2022-09-05 13:00:00,0.0,17.68,17.68,241,325.0,493.0,25.4,62893,2.8,2022-09-05 13:00:00
2022-09-05 13:15:00,0.0,17.3375,17.3375,241,326.0,495.0,25.4,62893,2.8,2022-09-05 13:15:00
2022-09-05 13:30:00,0.0,16.994999999999997,16.994999999999997,241,326.0,495.0,25.4,62893,2.8,2022-09-05 13:30:00
2022-09-05 13:45:00,0.0,16.6525,16.6525,241,326.0,495.0,25.4,62893,2.8,2022-09-05 13:45:00
2022-09-05 14:00:00,0.0,16.31,16.31,241,302.0,455.0,26.1,51668,2.4,2022-09-05 14:00:00
2022-09-05 14:15:00,0.0,16.6525,16.6525,241,302.0,454.0,26.1,51668,2.4,2022-09-05 14:15:00
2022-09-05 14:30:00,0.0,16.994999999999997,16.994999999999997,241,302.0,454.0,26.1,51668,2.4,2022-09-05 14:30:00
2022-09-05 14:45:00,0.0,17.3375,17.3375,241,302.0,454.0,26.1,51668,2.4,2022-09-05 14:45:00
2022-09-05 15:00:00,0.0,17.68,17.68,450,203.0,438.0,26.5,44603,2.1,2022-09-05 15:00:00
2022-09-05 15:15:00,0.0,17.4925,17.4925,450,202.0,438.0,26.5,44603,2.1,2022-09-05 15:15:00
2022-09-05 15:30:00,0.0,17.305,17.305,450,202.0,438.0,26.5,44603,2.1,2022-09-05 15:30:00
2022-09-05 15:45:00,0.0,17.1175,17.1175,450,202.0,438.0,26.5,44603,2.1,2022-09-05 15:45:00
2022-09-05 16:00:00,0.0,16.93,16.93,759,76.8,368.0,26.7,38865,2.4,2022-09-05 16:00:00
2022-09-05 16:15:00,0.0,18.49,18.49,759,76.1,368.0,26.7,60989,2.4,2022-09-05 16:15:00
2022-09-05 16:30:00,0.0,20.05,20.05,759,76.1,368.0,26.7,67267,2.4,2022-09-05 16:30:00
2022-09-05 16:45:00,0.0,21.61,21.61,759,76.1,368.0,26.7,69476,2.4,2022-09-05 16:45:00
2022-09-05 17:00:00,0.0,23.17,23.17,672,47.3,197.0,26.0,70304,1.4,2022-09-05 17:00:00
2022-09-05 17:15:00,0.0,23.135,23.135,672,47.2,196.0,26.0,70332,1.4,2022-09-05 17:15:00
2022-09-05 17:30:00,0.0,23.1,23.1,672,47.2,196.0,26.0,70214,1.4,2022-09-05 17:30:00
2022-09-05 17:45:00,0.0,23.065,23.065,672,47.2,196.0,26.0,69806,1.4,2022-09-05 17:45:00
2022-09-05 18:00:00,0.0,23.03,23.03,0,24.8,25.7,24.6,75746,1.1,2022-09-05 18:00:00
2022-09-05 18:15:00,0.0,25.8375,25.8375,0,24.7,24.7,24.6,75876,1.1,2022-09-05 18:15:00
2022-09-05 18:30:00,0.0,28.645,28.645,0,24.7,24.7,24.6,75352,1.1,2022-09-05 18:30:00
2022-09-05 18:45:00,0.0,31.4525,31.4525,0,24.7,24.7,24.6,74942,1.1,2022-09-05 18:45:00
2022-09-05 19:00:00,0.0,34.26,34.26,0,0.1,0.1,23.1,57368,0.6,2022-09-05 19:00:00
2022-09-05 19:15:00,0.0,34.3325,34.3325,0,0.0,0.0,23.1,54519,0.6,2022-09-05 19:15:00
2022-09-05 19:30:00,0.0,34.405,34.405,0,0.0,0.0,23.1,54519,0.6,2022-09-05 19:30:00
2022-09-05 19:45:00,0.0,34.4775,34.4775,0,0.0,0.0,23.1,54519,0.6,2022-09-05 19:45:00
2022-09-05 20:00:00,0.0,34.55,34.55,0,0.0,0.0,21.6,57173,0.9,2022-09-05 20:00:00
2022-09-05 20:15:00,0.0,34.3325,34.3325,0,0.0,0.0,21.6,57173,0.9,2022-09-05 20:15:00
2022-09-05 20:30:00,0.0,34.114999999999995,34.114999999999995,0,0.0,0.0,21.6,57173,0.9,2022-09-05 20:30:00
2022-09-05 20:45:00,0.0,33.8975,33.8975,0,0.0,0.0,21.6,57173,0.9,2022-09-05 20:45:00
2022-09-05 21:00:00,0.0,33.68,33.68,0,0.0,0.0,20.1,53972,1.6,2022-09-05 21:00:00
2022-09-05 21:15:00,0.0,29.9275,29.9275,0,0.0,0.0,20.1,53972,1.6,2022-09-05 21:15:00
2022-09-05 21:30:00,0.0,26.175,26.175,0,0.0,0.0,20.1,53972,1.6,2022-09-05 21:30:00
2022-09-05 21:45:00,0.0,22.4225,22.4225,0,0.0,0.0,20.1,53972,1.6,2022-09-05 21:45:00
2022-09-05 22:00:00,0.0,18.67,18.67,0,0.0,0.0,18.6,50285,2.1,2022-09-05 22:00:00
2022-09-05 22:15:00,0.0,17.067500000000003,17.067500000000003,0,0.0,0.0,18.6,50285,2.1,2022-09-05 22:15:00
2022-09-05 22:30:00,0.0,15.465,15.465,0,0.0,0.0,18.6,50285,2.1,2022-09-05 22:30:00
2022-09-05 22:45:00,0.0,13.8625,13.8625,0,0.0,0.0,18.6,50285,2.1,2022-09-05 22:45:00
2022-09-05 23:00:00,0.0,12.26,12.26,0,0.0,0.0,17.2,38764,2.1,2022-09-05 23:00:00
2022-09-05 23:15:00,0.0825,11.0875,11.17,0,0.0,0.0,17.1,38764,2.1,2022-09-05 23:15:00
2022-09-05 23:30:00,0.165,9.915,10.079999999999998,0,0.0,0.0,17.1,38764,2.1,2022-09-05 23:30:00
2022-09-05 23:45:00,0.2475,8.7425,8.99,0,0.0,0.0,17.1,38764,2.1,2022-09-05 23:45:00
2022-09-06 00:00:00,0.33,7.57,7.9,0,0.0,0.0,16.2,44385,1.2,2022-09-06 00:00:00
2022-09-06 00:15:00,0.33,6.6825,7.0125,0,0.0,0.0,16.2,45140,1.2,2022-09-06 00:15:00
2022-09-06 00:30:00,0.33,5.795,6.125,0,0.0,0.0,16.2,45875,1.2,2022-09-06 00:30:00
2022-09-06 00:45:00,0.33,4.9075,5.2375,0,0.0,0.0,16.2,46874,1.2,2022-09-06 00:45:00
2022-09-06 01:00:00,0.33,4.02,4.35,0,0.0,0.0,15.3,40503,2.1,2022-09-06 01:00:00
2022-09-06 01:15:00,0.6225,3.3199999999999994,3.9425,0,0.0,0.0,15.3,41740,2.1,2022-09-06 01:15:00
2022-09-06 01:30:00,0.915,2.62,3.535,0,0.0,0.0,15.3,43199,2.1,2022-09-06 01:30:00
2022-09-06 01:45:00,1.2075,1.92,3.1275,0,0.0,0.0,15.3,44362,2.1,2022-09-06 01:45:00
2022-09-06 02:00:00,1.5,1.22,2.72,0,0.0,0.0,14.8,43687,1.2,2022-09-06 02:00:00
2022-09-06 02:15:00,1.52,1.2225,2.7425,0,0.0,0.0,14.8,44424,1.2,2022-09-06 02:15:00
2022-09-06 02:30:00,1.54,1.225,2.765,0,0.0,0.0,14.8,45446,1.2,2022-09-06 02:30:00
2022-09-06 02:45:00,1.56,1.2275,2.7875,0,0.0,0.0,14.8,46263,1.2,2022-09-06 02:45:00
2022-09-06 03:00:00,1.58,1.23,2.81,0,0.0,0.0,14.4,45707,0.9,2022-09-06 03:00:00
2022-09-06 03:15:00,2.3175,1.9075,4.225,0,0.0,0.0,14.4,45955,0.9,2022-09-06 03:15:00
2022-09-06 03:30:00,3.055,2.585,5.640000000000001,0,0.0,0.0,14.4,46015,0.9,2022-09-06 03:30:00
2022-09-06 03:45:00,3.7925,3.2625,7.055,0,0.0,0.0,14.4,45943,0.9,2022-09-06 03:45:00
2022-09-06 04:00:00,4.53,3.94,8.47,0,0.0,0.0,14.0,40952,2.4,2022-09-06 04:00:00
2022-09-06 04:15:00,5.4025,5.6975,11.1,0,0.0,0.0,14.0,37348,2.4,2022-09-06 04:15:00
2022-09-06 04:30:00,6.275,7.455,13.73,0,0.0,0.0,14.0,40115,2.4,2022-09-06 04:30:00
2022-09-06 04:45:00,7.1475,9.2125,16.36,0,0.0,0.0,14.0,42881,2.4,2022-09-06 04:45:00
2022-09-06 05:00:00,8.02,10.97,18.99,0,0.0,0.0,14.0,47624,1.4,2022-09-06 05:00:00
2022-09-06 05:15:00,9.0125,16.065,25.0775,0,0.0,0.0,14.0,48039,1.4,2022-09-06 05:15:00
2022-09-06 05:30:00,10.005,21.160000000000004,31.165000000000003,0,0.0,0.0,14.0,49946,1.4,2022-09-06 05:30:00
2022-09-06 05:45:00,10.9975,26.255000000000003,37.252500000000005,0,0.0,0.0,14.0,50336,1.4,2022-09-06 05:45:00
2022-09-06 06:00:00,11.99,31.35,43.34,0,30.3,30.3,14.5,64315,1.1,2022-09-06 06:00:00
2022-09-06 06:15:00,10.6475,31.8775,42.525000000000006,0,30.5,30.5,14.5,64357,1.1,2022-09-06 06:15:00
2022-09-06 06:30:00,9.305,32.405,41.71,0,30.5,30.5,14.5,63990,1.1,2022-09-06 06:30:00
2022-09-06 06:45:00,7.9625,32.932500000000005,40.895,0,30.5,30.5,14.5,63494,1.1,2022-09-06 06:45:00
2022-09-06 07:00:00,6.62,33.46,40.08,42.3,106.0,116.0,15.6,75333,1.0,2022-09-06 07:00:00
2022-09-06 07:15:00,5.82,32.660000000000004,38.48,42.3,106.0,116.0,15.6,75607,1.0,2022-09-06 07:15:00
2022-09-06 07:30:00,5.02,31.86,36.88,42.3,106.0,116.0,15.6,75049,1.0,2022-09-06 07:30:00
2022-09-06 07:45:00,4.22,31.06,35.28,42.3,106.0,116.0,15.6,74638,1.0,2022-09-06 07:45:00
2022-09-06 08:00:00,3.42,30.26,33.68,25.7,177.0,188.0,16.9,79459,1.1,2022-09-06 08:00:00
2022-09-06 08:15:00,3.045,28.55,31.595,25.7,178.0,188.0,16.9,79790,1.1,2022-09-06 08:15:00
2022-09-06 08:30:00,2.67,26.840000000000003,29.510000000000005,25.7,178.0,188.0,16.9,77095,1.1,2022-09-06 08:30:00
2022-09-06 08:45:00,2.295,25.130000000000003,27.425000000000004,25.7,178.0,188.0,16.9,50942,1.1,2022-09-06 08:45:00
2022-09-06 09:00:00,1.92,23.42,25.340000000000003,34.3,255.0,273.0,18.2,51824,0.8,2022-09-06 09:00:00
2022-09-06 09:15:00,1.915,23.0025,24.9175,34.3,255.0,273.0,18.2,51824,0.8,2022-09-06 09:15:00
2022-09-06 09:30:00,1.91,22.585,24.495,34.3,255.0,273.0,18.2,51824,0.8,2022-09-06 09:30:00
2022-09-06 09:45:00,1.905,22.1675,24.0725,34.3,255.0,273.0,18.2,51824,0.8,2022-09-06 09:45:00
2022-09-06 10:00:00,1.9,21.75,23.65,15.3,237.0,247.0,19.0,50088,1.1,2022-09-06 10:00:00
2022-09-06 10:15:00,1.8525,20.995,22.8475,15.3,237.0,247.0,19.0,50088,1.1,2022-09-06 10:15:00
2022-09-06 10:30:00,1.805,20.24,22.045,15.3,237.0,247.0,19.0,50088,1.1,2022-09-06 10:30:00
2022-09-06 10:45:00,1.7574999999999998,19.485,21.2425,15.3,237.0,247.0,19.0,50088,1.1,2022-09-06 10:45:00
